"###Public_4###"
"ID","Date/Time","Action","Message","SSID","AP"
" 12875 ","2023-07-15 23:46:51","DHCP-ACK","DHCP ACK for IP 172.17.0.3 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client a0:6a:44:f3:c6:49 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12876 ","2023-07-15 23:46:54","client-authentication","Client fa:94:36:c9:bd:b4 authenticated.","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 12877 ","2023-07-15 23:46:55","auth-req","AP received authentication request frame from client fa:94:36:c9:bd:b4","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 12878 ","2023-07-15 23:46:55","auth-resp","AP sent authentication response frame to client fa:94:36:c9:bd:b4","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 12879 ","2023-07-15 23:46:55","reassoc-req","AP received reassociation request frame from client fa:94:36:c9:bd:b4","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 12880 ","2023-07-15 23:46:55","reassoc-resp","AP sent reassociation response frame to client fa:94:36:c9:bd:b4","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 12881 ","2023-07-15 23:47:00","client-ip-detected","Client fa:94:36:c9:bd:b4 had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 12882 ","2023-07-15 23:47:02","client-ip-detected","Client c2:06:f7:8c:95:8d had an IP address detected (by ARP packets).","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 12883 ","2023-07-15 23:47:02","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.165 from client f0:a3:b2:4a:0b:c2","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 12884 ","2023-07-15 23:47:02","DHCP-ACK","DHCP ACK for IP 172.17.0.165 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client f0:a3:b2:4a:0b:c2 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 2 Public WiFi","FS2_Hallway_Back"
" 12885 ","2023-07-15 23:47:08","client-authentication","Client e6:ac:17:76:a3:a0 authenticated.","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 12886 ","2023-07-15 23:47:08","auth-req","AP received authentication request frame from client e6:ac:17:76:a3:a0","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 12887 ","2023-07-15 23:47:08","auth-resp","AP sent authentication response frame to client e6:ac:17:76:a3:a0","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 12888 ","2023-07-15 23:47:08","assoc-req","AP received association request frame from client e6:ac:17:76:a3:a0","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 12889 ","2023-07-15 23:47:08","assoc-resp","AP sent association response frame to client e6:ac:17:76:a3:a0","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 12890 ","2023-07-15 23:47:34","client-authentication","Client 54:8c:a0:06:b5:bd authenticated.","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12891 ","2023-07-15 23:47:34","client-authentication","Client c2:06:f7:8c:95:8d authenticated.","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 12892 ","2023-07-15 23:47:34","auth-req","AP received authentication request frame from client 54:8c:a0:06:b5:bd","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12893 ","2023-07-15 23:47:34","auth-resp","AP sent authentication response frame to client 54:8c:a0:06:b5:bd","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12894 ","2023-07-15 23:47:34","assoc-req","AP received association request frame from client 54:8c:a0:06:b5:bd","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12895 ","2023-07-15 23:47:34","assoc-resp","AP sent association response frame to client 54:8c:a0:06:b5:bd","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12896 ","2023-07-15 23:47:34","client-ip-detected","Client c2:06:f7:8c:95:8d had an IP address detected (by ARP packets).","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 12897 ","2023-07-15 23:47:35","auth-req","AP received authentication request frame from client c2:06:f7:8c:95:8d","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 12898 ","2023-07-15 23:47:35","auth-resp","AP sent authentication response frame to client c2:06:f7:8c:95:8d","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 12899 ","2023-07-15 23:47:35","reassoc-req","AP received reassociation request frame from client c2:06:f7:8c:95:8d","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 12900 ","2023-07-15 23:47:35","reassoc-resp","AP sent reassociation response frame to client c2:06:f7:8c:95:8d","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 12901 ","2023-07-15 23:47:35","DHCP-DISCOVER","DHCP DISCOVER from client 54:8c:a0:06:b5:bd","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12902 ","2023-07-15 23:47:36","client-ip-detected","Client 54:8c:a0:06:b5:bd had an IP address detected (by DHCP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12903 ","2023-07-15 23:47:36","client-ip-detected","Client 54:8c:a0:06:b5:bd had an IP address detected (by DHCP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12904 ","2023-07-15 23:47:36","client-ip-detected","Client 54:8c:a0:06:b5:bd had an IPv6 address detected (by IP packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12905 ","2023-07-15 23:47:36","DHCP-OFFER","DHCP OFFER of IP 172.17.0.100 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 54:8c:a0:06:b5:bd from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12906 ","2023-07-15 23:47:36","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.100 offered by server 172.17.0.254 from client 54:8c:a0:06:b5:bd","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12907 ","2023-07-15 23:47:36","DHCP-ACK","DHCP ACK for IP 172.17.0.100 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 54:8c:a0:06:b5:bd from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12908 ","2023-07-15 23:47:39","client-authentication","Client c2:06:f7:8c:95:8d authenticated.","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 12909 ","2023-07-15 23:47:40","client-ip-detected","Client c2:06:f7:8c:95:8d had an IP address detected (by ARP packets).","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 12910 ","2023-07-15 23:47:40","auth-req","AP received authentication request frame from client c2:06:f7:8c:95:8d","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 12911 ","2023-07-15 23:47:40","auth-resp","AP sent authentication response frame to client c2:06:f7:8c:95:8d","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 12912 ","2023-07-15 23:47:40","reassoc-req","AP received reassociation request frame from client c2:06:f7:8c:95:8d","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 12913 ","2023-07-15 23:47:40","reassoc-resp","AP sent reassociation response frame to client c2:06:f7:8c:95:8d","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 12914 ","2023-07-15 23:47:47","DHCP6-SOLICIT","DHCP6 SOLICIT from client 54:8c:a0:06:b5:bd(54:8c:a0:06:b5:bd)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12915 ","2023-07-15 23:47:48","DHCP6-SOLICIT","DHCP6 SOLICIT from client 54:8c:a0:06:b5:bd(54:8c:a0:06:b5:bd)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12916 ","2023-07-15 23:47:50","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.46 from client c4:1c:ff:78:e9:53","Fire Station 1 Public WiFi","FS1_DS_Training_AP"
" 12917 ","2023-07-15 23:47:50","DHCP-ACK","DHCP ACK for IP 172.17.0.46 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client c4:1c:ff:78:e9:53 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 1 Public WiFi","FS1_DS_Training_AP"
" 12918 ","2023-07-15 23:47:50","DHCP6-SOLICIT","DHCP6 SOLICIT from client 54:8c:a0:06:b5:bd(54:8c:a0:06:b5:bd)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12919 ","2023-07-15 23:47:51","client-authentication","Client ea:e6:b0:60:d5:b1 authenticated.","Bass Lake Public WiFi","BassLake_Office_AP"
" 12920 ","2023-07-15 23:47:51","client-ip-detected","Client ea:e6:b0:60:d5:b1 had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 12921 ","2023-07-15 23:47:51","client-ip-detected","Client ea:e6:b0:60:d5:b1 had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 12922 ","2023-07-15 23:47:51","client-ip-detected","Client ea:e6:b0:60:d5:b1 had an IPv6 address detected (by IP packets)","Bass Lake Public WiFi","BassLake_Office_AP"
" 12923 ","2023-07-15 23:47:52","auth-req","AP received authentication request frame from client ea:e6:b0:60:d5:b1","Bass Lake Public WiFi","BassLake_Office_AP"
" 12924 ","2023-07-15 23:47:52","auth-resp","AP sent authentication response frame to client ea:e6:b0:60:d5:b1","Bass Lake Public WiFi","BassLake_Office_AP"
" 12925 ","2023-07-15 23:47:52","assoc-req","AP received association request frame from client ea:e6:b0:60:d5:b1","Bass Lake Public WiFi","BassLake_Office_AP"
" 12926 ","2023-07-15 23:47:52","assoc-resp","AP sent association response frame to client ea:e6:b0:60:d5:b1","Bass Lake Public WiFi","BassLake_Office_AP"
" 12927 ","2023-07-15 23:47:52","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.37 from client ea:e6:b0:60:d5:b1","Bass Lake Public WiFi","BassLake_Office_AP"
" 12928 ","2023-07-15 23:47:52","DHCP-ACK","DHCP ACK for IP 172.17.0.37 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client ea:e6:b0:60:d5:b1 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Bass Lake Public WiFi","BassLake_Office_AP"
" 12929 ","2023-07-15 23:47:52","DHCP6-SOLICIT","DHCP6 SOLICIT from client b4:b6:86:44:df:c8(00:00:00:00:00:00)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12930 ","2023-07-15 23:47:54","DHCP6-SOLICIT","DHCP6 SOLICIT from client 54:8c:a0:06:b5:bd(54:8c:a0:06:b5:bd)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12931 ","2023-07-15 23:47:58","client-leave-wtp","Client ea:e6:b0:60:d5:b1 leaves WTP.","Bass Lake Public WiFi","BassLake_Office_AP"
" 12932 ","2023-07-15 23:48:02","DHCP6-SOLICIT","DHCP6 SOLICIT from client 54:8c:a0:06:b5:bd(54:8c:a0:06:b5:bd)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12933 ","2023-07-15 23:48:18","DHCP6-SOLICIT","DHCP6 SOLICIT from client 54:8c:a0:06:b5:bd(54:8c:a0:06:b5:bd)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12934 ","2023-07-15 23:48:20","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.6 from client 7e:42:4f:07:21:b2","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 12935 ","2023-07-15 23:48:20","DHCP-ACK","DHCP ACK for IP 172.17.0.6 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 7e:42:4f:07:21:b2 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Bass Lake Public WiFi","BassLake_Snack_Outdoor"
" 12936 ","2023-07-15 23:48:45","client-authentication","Client c2:41:e9:05:0d:e0 authenticated.","Bass Lake Public WiFi","BassLake_Office_AP"
" 12937 ","2023-07-15 23:48:45","client-ip-detected","Client c2:41:e9:05:0d:e0 had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 12938 ","2023-07-15 23:48:45","client-ip-detected","Client c2:41:e9:05:0d:e0 had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 12939 ","2023-07-15 23:48:45","client-ip-detected","Client c2:41:e9:05:0d:e0 had an IPv6 address detected (by IP packets)","Bass Lake Public WiFi","BassLake_Office_AP"
" 12940 ","2023-07-15 23:48:46","auth-req","AP received authentication request frame from client c2:41:e9:05:0d:e0","Bass Lake Public WiFi","BassLake_Office_AP"
" 12941 ","2023-07-15 23:48:46","auth-resp","AP sent authentication response frame to client c2:41:e9:05:0d:e0","Bass Lake Public WiFi","BassLake_Office_AP"
" 12942 ","2023-07-15 23:48:46","assoc-req","AP received association request frame from client c2:41:e9:05:0d:e0","Bass Lake Public WiFi","BassLake_Office_AP"
" 12943 ","2023-07-15 23:48:46","assoc-resp","AP sent association response frame to client c2:41:e9:05:0d:e0","Bass Lake Public WiFi","BassLake_Office_AP"
" 12944 ","2023-07-15 23:48:46","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.51 from client c2:41:e9:05:0d:e0","Bass Lake Public WiFi","BassLake_Office_AP"
" 12945 ","2023-07-15 23:48:46","DHCP-ACK","DHCP ACK for IP 172.17.0.51 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client c2:41:e9:05:0d:e0 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Bass Lake Public WiFi","BassLake_Office_AP"
" 12946 ","2023-07-15 23:48:50","client-authentication","Client ea:e6:b0:60:d5:b1 authenticated.","Bass Lake Public WiFi","BassLake_Office_AP"
" 12947 ","2023-07-15 23:48:50","client-ip-detected","Client ea:e6:b0:60:d5:b1 had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 12948 ","2023-07-15 23:48:50","client-ip-detected","Client ea:e6:b0:60:d5:b1 had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 12949 ","2023-07-15 23:48:50","client-ip-detected","Client ea:e6:b0:60:d5:b1 had an IPv6 address detected (by IP packets)","Bass Lake Public WiFi","BassLake_Office_AP"
" 12950 ","2023-07-15 23:48:51","auth-req","AP received authentication request frame from client ea:e6:b0:60:d5:b1","Bass Lake Public WiFi","BassLake_Office_AP"
" 12951 ","2023-07-15 23:48:51","auth-resp","AP sent authentication response frame to client ea:e6:b0:60:d5:b1","Bass Lake Public WiFi","BassLake_Office_AP"
" 12952 ","2023-07-15 23:48:51","assoc-req","AP received association request frame from client ea:e6:b0:60:d5:b1","Bass Lake Public WiFi","BassLake_Office_AP"
" 12953 ","2023-07-15 23:48:51","assoc-resp","AP sent association response frame to client ea:e6:b0:60:d5:b1","Bass Lake Public WiFi","BassLake_Office_AP"
" 12954 ","2023-07-15 23:48:51","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.37 from client ea:e6:b0:60:d5:b1","Bass Lake Public WiFi","BassLake_Office_AP"
" 12955 ","2023-07-15 23:48:51","DHCP-ACK","DHCP ACK for IP 172.17.0.37 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client ea:e6:b0:60:d5:b1 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Bass Lake Public WiFi","BassLake_Office_AP"
" 12956 ","2023-07-15 23:48:51","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.7 from client 74:e2:0c:04:72:8a","Town Hall Public WiFi","Town Hall Engineering"
" 12957 ","2023-07-15 23:48:51","DHCP-ACK","DHCP ACK for IP 172.17.0.7 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 74:e2:0c:04:72:8a from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Town Hall Public WiFi","Town Hall Engineering"
" 12958 ","2023-07-15 23:48:51","DHCP6-SOLICIT","DHCP6 SOLICIT from client 54:8c:a0:06:b5:bd(54:8c:a0:06:b5:bd)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12959 ","2023-07-15 23:48:56","client-disconnected-by-wtp","Client c2:41:e9:05:0d:e0 disconnected by WTP.","Bass Lake Public WiFi","BassLake_Office_AP"
" 12960 ","2023-07-15 23:48:58","client-authentication","Client d2:ea:ad:5b:b8:43 authenticated.","Bass Lake Public WiFi","BassLake_Office_AP"
" 12961 ","2023-07-15 23:48:58","client-ip-detected","Client d2:ea:ad:5b:b8:43 had an IP address detected (by ARP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 12962 ","2023-07-15 23:48:59","auth-req","AP received authentication request frame from client d2:ea:ad:5b:b8:43","Bass Lake Public WiFi","BassLake_Office_AP"
" 12963 ","2023-07-15 23:48:59","auth-resp","AP sent authentication response frame to client d2:ea:ad:5b:b8:43","Bass Lake Public WiFi","BassLake_Office_AP"
" 12964 ","2023-07-15 23:48:59","reassoc-req","AP received reassociation request frame from client d2:ea:ad:5b:b8:43","Bass Lake Public WiFi","BassLake_Office_AP"
" 12965 ","2023-07-15 23:48:59","reassoc-resp","AP sent reassociation response frame to client d2:ea:ad:5b:b8:43","Bass Lake Public WiFi","BassLake_Office_AP"
" 12966 ","2023-07-15 23:49:00","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.132 from client 1c:45:86:fe:f0:6c","Hunt Center Public WiFi","HuntCenter_Offices"
" 12967 ","2023-07-15 23:49:00","DHCP-ACK","DHCP ACK for IP 172.17.0.132 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 1c:45:86:fe:f0:6c from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Hunt Center Public WiFi","HuntCenter_Offices"
" 12968 ","2023-07-15 23:49:12","client-authentication","Client ce:2e:97:86:58:84 authenticated.","Bass Lake Public WiFi","BassLake_Office_AP"
" 12969 ","2023-07-15 23:49:13","auth-req","AP received authentication request frame from client ce:2e:97:86:58:84","Bass Lake Public WiFi","BassLake_Office_AP"
" 12970 ","2023-07-15 23:49:13","auth-resp","AP sent authentication response frame to client ce:2e:97:86:58:84","Bass Lake Public WiFi","BassLake_Office_AP"
" 12971 ","2023-07-15 23:49:13","reassoc-req","AP received reassociation request frame from client ce:2e:97:86:58:84","Bass Lake Public WiFi","BassLake_Office_AP"
" 12972 ","2023-07-15 23:49:13","reassoc-resp","AP sent reassociation response frame to client ce:2e:97:86:58:84","Bass Lake Public WiFi","BassLake_Office_AP"
" 12973 ","2023-07-15 23:49:24","client-ip-detected","Client ce:2e:97:86:58:84 had an IP address detected (by IP packets).","Bass Lake Public WiFi","BassLake_Office_AP"
" 12974 ","2023-07-15 23:49:36","client-authentication","Client d2:ea:ad:5b:b8:43 authenticated.","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 12975 ","2023-07-15 23:49:36","client-leave-wtp","Client ea:e6:b0:60:d5:b1 leaves WTP.","Bass Lake Public WiFi","BassLake_Office_AP"
" 12976 ","2023-07-15 23:49:37","auth-req","AP received authentication request frame from client d2:ea:ad:5b:b8:43","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 12977 ","2023-07-15 23:49:37","auth-resp","AP sent authentication response frame to client d2:ea:ad:5b:b8:43","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 12978 ","2023-07-15 23:49:37","reassoc-req","AP received reassociation request frame from client d2:ea:ad:5b:b8:43","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 12979 ","2023-07-15 23:49:37","reassoc-resp","AP sent reassociation response frame to client d2:ea:ad:5b:b8:43","Bass Lake Public WiFi","BassLake_Parking_Outdoor"
" 12980 ","2023-07-15 23:49:49","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.8 from client f8:fc:e1:db:b3:c0","HSPD Public WiFi","LEC_Communications_AP"
" 12981 ","2023-07-15 23:49:49","DHCP-ACK","DHCP ACK for IP 172.17.0.8 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client f8:fc:e1:db:b3:c0 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","HSPD Public WiFi","LEC_Communications_AP"
" 12982 ","2023-07-15 23:49:56","DHCP6-SOLICIT","DHCP6 SOLICIT from client 54:8c:a0:06:b5:bd(54:8c:a0:06:b5:bd)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12983 ","2023-07-15 23:49:57","DHCP6-SOLICIT","DHCP6 SOLICIT from client b4:b6:86:44:df:c8(00:00:00:00:00:00)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12984 ","2023-07-15 23:50:01","client-authentication","Client 8c:1d:96:66:d0:ff authenticated.","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12985 ","2023-07-15 23:50:01","client-ip-detected","Client 8c:1d:96:66:d0:ff had an IP address detected (by SAVE packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12986 ","2023-07-15 23:50:01","client-ip-detected","Client 8c:1d:96:66:d0:ff had an IPv6 address detected (by IP packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12987 ","2023-07-15 23:50:01","client-ip-detected","Client 8c:1d:96:66:d0:ff had an IP address detected (by SAVE packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12988 ","2023-07-15 23:50:01","client-ip-detected","Client 8c:1d:96:66:d0:ff had an IPv6 address detected (by IP packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
