"###Public_4###"
"ID","Date/Time","Action","Message","SSID","AP"
" 12458 ","2023-07-17 05:27:55","reassoc-resp","AP sent reassociation response frame to client 6e:54:81:78:92:26","HSPD Public WiFi","LEC_ServerRoom_Hallway_AP"
" 12459 ","2023-07-17 05:27:55","client-ip-detected","Client c2:f3:53:52:fa:74 had an IP address detected (by DHCP packets).","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12460 ","2023-07-17 05:27:58","client-ip-detected","Client 52:28:77:5d:aa:1a had an IPv6 address detected (by NONE packets)","Public Works Public WiFi","PW_ConfRoom_AP"
" 12461 ","2023-07-17 05:28:00","client-authentication","Client c6:84:7a:15:96:51 authenticated.","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 12462 ","2023-07-17 05:28:01","auth-req","AP received authentication request frame from client c6:84:7a:15:96:51","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 12463 ","2023-07-17 05:28:01","reassoc-req","AP received reassociation request frame from client c6:84:7a:15:96:51","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 12464 ","2023-07-17 05:28:07","client-ip-detected","Client 52:28:77:5d:aa:1a had an IPv6 address detected (by NONE packets)","Public Works Public WiFi","PW_ConfRoom_AP"
" 12465 ","2023-07-17 05:27:55","auth-req","AP received authentication request frame from client 6e:54:81:78:92:26","HSPD Public WiFi","LEC_ServerRoom_Hallway_AP"
" 12466 ","2023-07-17 05:27:55","reassoc-req","AP received reassociation request frame from client 6e:54:81:78:92:26","HSPD Public WiFi","LEC_ServerRoom_Hallway_AP"
" 12467 ","2023-07-17 05:27:55","client-ip-detected","Client c2:f3:53:52:fa:74 had an IPv6 address detected (by NONE packets)","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12468 ","2023-07-17 05:27:58","client-ip-detected","Client 52:28:77:5d:aa:1a had an IP address detected (by IP packets).","Public Works Public WiFi","PW_ConfRoom_AP"
" 12469 ","2023-07-17 05:28:01","auth-resp","AP sent authentication response frame to client c6:84:7a:15:96:51","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 12470 ","2023-07-17 05:28:01","reassoc-resp","AP sent reassociation response frame to client c6:84:7a:15:96:51","HSPD Public WiFi","LEC_PatrolSargents_AP"
" 12471 ","2023-07-17 05:28:07","client-ip-detected","Client 52:28:77:5d:aa:1a had an IP address detected (by IP packets).","Public Works Public WiFi","PW_ConfRoom_AP"
" 12472 ","2023-07-17 05:28:17","client-ip-detected","Client 52:28:77:5d:aa:1a had an IPv6 address detected (by NONE packets)","Public Works Public WiFi","PW_ConfRoom_AP"
" 12473 ","2023-07-17 05:28:20","auth-req","AP received authentication request frame from client 6e:54:81:78:92:26","HSPD Public WiFi","LEC_Small_ConfRoom_AP"
" 12474 ","2023-07-17 05:28:20","reassoc-req","AP received reassociation request frame from client 6e:54:81:78:92:26","HSPD Public WiFi","LEC_Small_ConfRoom_AP"
" 12475 ","2023-07-17 05:28:22","client-ip-detected","Client 3c:f0:11:cd:e3:26 had an IPv6 address detected (by IP packets)","Town Hall Public WiFi","Town Hall Planning Lobby"
" 12476 ","2023-07-17 05:28:23","auth-resp","AP sent authentication response frame to client 3c:f0:11:cd:e3:26","Town Hall Public WiFi","Town Hall Planning Lobby"
" 12477 ","2023-07-17 05:28:23","reassoc-resp","AP sent reassociation response frame to client 3c:f0:11:cd:e3:26","Town Hall Public WiFi","Town Hall Planning Lobby"
" 12478 ","2023-07-17 05:28:23","DHCP-ACK","DHCP ACK for IP 172.17.0.146 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 3c:f0:11:cd:e3:26 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Town Hall Public WiFi","Town Hall Planning Lobby"
" 12479 ","2023-07-17 05:28:23","DHCP6-SOLICIT","DHCP6 SOLICIT from client 3c:f0:11:cd:e3:26(e4:b9:7a:e6:8f:f2)","Town Hall Public WiFi","Town Hall Planning Lobby"
" 12480 ","2023-07-17 05:28:14","client-ip-detected","Client 6e:54:81:78:92:26 had an IP address detected (by IP packets).","HSPD Public WiFi","LEC_ServerRoom_Hallway_AP"
" 12481 ","2023-07-17 05:28:17","client-ip-detected","Client 52:28:77:5d:aa:1a had an IP address detected (by IP packets).","Public Works Public WiFi","PW_ConfRoom_AP"
" 12482 ","2023-07-17 05:28:19","client-authentication","Client 6e:54:81:78:92:26 authenticated.","HSPD Public WiFi","LEC_Small_ConfRoom_AP"
" 12483 ","2023-07-17 05:28:20","auth-resp","AP sent authentication response frame to client 6e:54:81:78:92:26","HSPD Public WiFi","LEC_Small_ConfRoom_AP"
" 12484 ","2023-07-17 05:28:20","reassoc-resp","AP sent reassociation response frame to client 6e:54:81:78:92:26","HSPD Public WiFi","LEC_Small_ConfRoom_AP"
" 12485 ","2023-07-17 05:28:22","client-authentication","Client 3c:f0:11:cd:e3:26 authenticated.","Town Hall Public WiFi","Town Hall Planning Lobby"
" 12486 ","2023-07-17 05:28:22","client-ip-detected","Client 3c:f0:11:cd:e3:26 had an IP address detected (by DHCP packets).","Town Hall Public WiFi","Town Hall Planning Lobby"
" 12487 ","2023-07-17 05:28:22","DHCP6-SOLICIT","DHCP6 SOLICIT from client 3c:f0:11:cd:e3:26(e4:b9:7a:e6:8f:f2)","Town Hall Public WiFi","Town Hall Planning Lobby"
" 12488 ","2023-07-17 05:28:22","client-ip-detected","Client 3c:f0:11:cd:e3:26 had an IP address detected (by DHCP packets).","Town Hall Public WiFi","Town Hall Planning Lobby"
" 12489 ","2023-07-17 05:28:23","auth-req","AP received authentication request frame from client 3c:f0:11:cd:e3:26","Town Hall Public WiFi","Town Hall Planning Lobby"
" 12490 ","2023-07-17 05:28:23","reassoc-req","AP received reassociation request frame from client 3c:f0:11:cd:e3:26","Town Hall Public WiFi","Town Hall Planning Lobby"
" 12491 ","2023-07-17 05:28:23","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.146 from client 3c:f0:11:cd:e3:26","Town Hall Public WiFi","Town Hall Planning Lobby"
" 12492 ","2023-07-17 05:28:23","client-ip-detected","Client 3c:f0:11:cd:e3:26 had an IPv6 address detected (by ARP packets)","Town Hall Public WiFi","Town Hall Planning Lobby"
" 12493 ","2023-07-17 05:28:25","client-authentication","Client 6e:54:81:78:92:26 authenticated.","HSPD Public WiFi","LEC Outdoor Parking Lot AP"
" 12494 ","2023-07-17 05:28:26","auth-resp","AP sent authentication response frame to client 6e:54:81:78:92:26","HSPD Public WiFi","LEC Outdoor Parking Lot AP"
" 12495 ","2023-07-17 05:28:26","reassoc-resp","AP sent reassociation response frame to client 6e:54:81:78:92:26","HSPD Public WiFi","LEC Outdoor Parking Lot AP"
" 12496 ","2023-07-17 05:28:27","DHCP-ACK","DHCP ACK for IP 172.17.0.9 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 44:39:c4:e6:07:99 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 1 Public WiFi","FS1_DS_Training_AP"
" 12497 ","2023-07-17 05:28:23","client-ip-detected","Client 3c:f0:11:cd:e3:26 had an IP address detected (by DHCP packets).","Town Hall Public WiFi","Town Hall Planning Lobby"
" 12498 ","2023-07-17 05:28:24","DHCP6-SOLICIT","DHCP6 SOLICIT from client 3c:f0:11:cd:e3:26(e4:b9:7a:e6:8f:f2)","Town Hall Public WiFi","Town Hall Planning Lobby"
" 12499 ","2023-07-17 05:28:26","DHCP6-SOLICIT","DHCP6 SOLICIT from client 3c:f0:11:cd:e3:26(e4:b9:7a:e6:8f:f2)","Town Hall Public WiFi","Town Hall Planning Lobby"
" 12500 ","2023-07-17 05:28:26","auth-req","AP received authentication request frame from client 6e:54:81:78:92:26","HSPD Public WiFi","LEC Outdoor Parking Lot AP"
" 12501 ","2023-07-17 05:28:26","reassoc-req","AP received reassociation request frame from client 6e:54:81:78:92:26","HSPD Public WiFi","LEC Outdoor Parking Lot AP"
" 12502 ","2023-07-17 05:28:27","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.9 from client 44:39:c4:e6:07:99","Fire Station 1 Public WiFi","FS1_DS_Training_AP"
" 12503 ","2023-07-17 05:28:30","DHCP6-SOLICIT","DHCP6 SOLICIT from client 3c:f0:11:cd:e3:26(e4:b9:7a:e6:8f:f2)","Town Hall Public WiFi","Town Hall Planning Lobby"
" 12504 ","2023-07-17 05:28:35","auth-req","AP received authentication request frame from client c6:84:7a:15:96:51","HSPD Public WiFi","LEC_Small_ConfRoom_AP"
" 12505 ","2023-07-17 05:28:35","reassoc-req","AP received reassociation request frame from client c6:84:7a:15:96:51","HSPD Public WiFi","LEC_Small_ConfRoom_AP"
" 12506 ","2023-07-17 05:28:35","client-ip-detected","Client 6e:54:81:78:92:26 had an IP address detected (by IP packets).","HSPD Public WiFi","LEC Outdoor Parking Lot AP"
" 12507 ","2023-07-17 05:28:36","DHCP-ACK","DHCP ACK for IP 172.17.0.34 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 6e:54:81:78:92:26 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","HSPD Public WiFi","LEC Outdoor Parking Lot AP"
" 12508 ","2023-07-17 05:28:37","client-ip-detected","Client 6e:54:81:78:92:26 had an IP address detected (by IP packets).","HSPD Public WiFi","LEC_Small_ConfRoom_AP"
" 12509 ","2023-07-17 05:28:37","client-ip-detected","Client c6:84:7a:15:96:51 had an IPv6 address detected (by IP packets)","HSPD Public WiFi","LEC_Small_ConfRoom_AP"
" 12510 ","2023-07-17 05:28:38","auth-resp","AP sent authentication response frame to client 6e:54:81:78:92:26","HSPD Public WiFi","LEC_Small_ConfRoom_AP"
" 12511 ","2023-07-17 05:28:38","reassoc-resp","AP sent reassociation response frame to client 6e:54:81:78:92:26","HSPD Public WiFi","LEC_Small_ConfRoom_AP"
" 12512 ","2023-07-17 05:28:38","DHCP-ACK","DHCP ACK for IP 172.17.0.8 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client c6:84:7a:15:96:51 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","HSPD Public WiFi","LEC_Small_ConfRoom_AP"
" 12513 ","2023-07-17 05:28:34","client-authentication","Client c6:84:7a:15:96:51 authenticated.","HSPD Public WiFi","LEC_Small_ConfRoom_AP"
" 12514 ","2023-07-17 05:28:35","auth-resp","AP sent authentication response frame to client c6:84:7a:15:96:51","HSPD Public WiFi","LEC_Small_ConfRoom_AP"
" 12515 ","2023-07-17 05:28:35","reassoc-resp","AP sent reassociation response frame to client c6:84:7a:15:96:51","HSPD Public WiFi","LEC_Small_ConfRoom_AP"
" 12516 ","2023-07-17 05:28:36","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.34 from client 6e:54:81:78:92:26","HSPD Public WiFi","LEC Outdoor Parking Lot AP"
" 12517 ","2023-07-17 05:28:37","client-authentication","Client 6e:54:81:78:92:26 authenticated.","HSPD Public WiFi","LEC_Small_ConfRoom_AP"
" 12518 ","2023-07-17 05:28:37","client-ip-detected","Client c6:84:7a:15:96:51 had an IP address detected (by ARP packets).","HSPD Public WiFi","LEC_Small_ConfRoom_AP"
" 12519 ","2023-07-17 05:28:37","client-ip-detected","Client c6:84:7a:15:96:51 had an IP address detected (by ARP packets).","HSPD Public WiFi","LEC_Small_ConfRoom_AP"
" 12520 ","2023-07-17 05:28:38","DHCP6-SOLICIT","DHCP6 SOLICIT from client 3c:f0:11:cd:e3:26(e4:b9:7a:e6:8f:f2)","Town Hall Public WiFi","Town Hall Planning Lobby"
" 12521 ","2023-07-17 05:28:38","auth-req","AP received authentication request frame from client 6e:54:81:78:92:26","HSPD Public WiFi","LEC_Small_ConfRoom_AP"
" 12522 ","2023-07-17 05:28:38","reassoc-req","AP received reassociation request frame from client 6e:54:81:78:92:26","HSPD Public WiFi","LEC_Small_ConfRoom_AP"
" 12523 ","2023-07-17 05:28:38","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.8 from client c6:84:7a:15:96:51","HSPD Public WiFi","LEC_Small_ConfRoom_AP"
" 12524 ","2023-07-17 05:28:39","client-ip-detected","Client c2:f3:53:52:fa:74 had an IP address detected (by DHCP packets).","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12525 ","2023-07-17 05:28:41","client-ip-detected","Client c2:f3:53:52:fa:74 had an IP address detected (by DHCP packets).","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12526 ","2023-07-17 05:28:42","client-ip-detected","Client c2:f3:53:52:fa:74 had an IP address detected (by DHCP packets).","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12527 ","2023-07-17 05:28:46","client-ip-detected","Client c2:f3:53:52:fa:74 had an IPv6 address detected (by NONE packets)","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12528 ","2023-07-17 05:28:39","client-ip-detected","Client c2:f3:53:52:fa:74 had an IPv6 address detected (by NONE packets)","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12529 ","2023-07-17 05:28:41","client-ip-detected","Client c2:f3:53:52:fa:74 had an IPv6 address detected (by NONE packets)","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12530 ","2023-07-17 05:28:42","client-ip-detected","Client c2:f3:53:52:fa:74 had an IPv6 address detected (by NONE packets)","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12531 ","2023-07-17 05:28:46","client-ip-detected","Client c2:f3:53:52:fa:74 had an IP address detected (by DHCP packets).","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12532 ","2023-07-17 05:28:54","DHCP6-SOLICIT","DHCP6 SOLICIT from client 3c:f0:11:cd:e3:26(e4:b9:7a:e6:8f:f2)","Town Hall Public WiFi","Town Hall Planning Lobby"
" 12533 ","2023-07-17 05:28:55","client-authentication","Client a2:b7:02:17:2e:52 authenticated.","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12534 ","2023-07-17 05:28:55","client-ip-detected","Client a2:b7:02:17:2e:52 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12535 ","2023-07-17 05:28:55","client-ip-detected","Client a2:b7:02:17:2e:52 had an IP address detected (by IP packets).","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12536 ","2023-07-17 05:28:56","auth-resp","AP sent authentication response frame to client a2:b7:02:17:2e:52","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12537 ","2023-07-17 05:28:56","assoc-resp","AP sent association response frame to client a2:b7:02:17:2e:52","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12538 ","2023-07-17 05:28:56","DHCP-ACK","DHCP ACK for IP 172.17.0.40 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client a2:b7:02:17:2e:52 from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12539 ","2023-07-17 05:28:55","client-ip-detected","Client a2:b7:02:17:2e:52 had an IPv6 address detected (by IP packets)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12540 ","2023-07-17 05:28:56","auth-req","AP received authentication request frame from client a2:b7:02:17:2e:52","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12541 ","2023-07-17 05:28:56","assoc-req","AP received association request frame from client a2:b7:02:17:2e:52","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12542 ","2023-07-17 05:28:56","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.40 from client a2:b7:02:17:2e:52","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12543 ","2023-07-17 05:29:02","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.87 from client 80:cb:bc:f5:8c:ec","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12544 ","2023-07-17 05:29:03","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.11 from client 18:ef:3a:bf:31:4a","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 12545 ","2023-07-17 05:29:02","DHCP-ACK","DHCP ACK for IP 172.17.0.87 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 80:cb:bc:f5:8c:ec from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12546 ","2023-07-17 05:29:03","DHCP-ACK","DHCP ACK for IP 172.17.0.11 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 18:ef:3a:bf:31:4a from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 2 Public WiFi","FS2_Hallway_Front"
" 12547 ","2023-07-17 05:29:04","DHCP-ACK","DHCP ACK for IP 172.17.0.10 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 82:52:18:fd:7b:ad from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12548 ","2023-07-17 05:29:07","client-ip-detected","Client c2:f3:53:52:fa:74 had an IPv6 address detected (by NONE packets)","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12549 ","2023-07-17 05:29:08","client-ip-detected","Client 52:28:77:5d:aa:1a had an IP address detected (by IP packets).","Public Works Public WiFi","PW_ConfRoom_AP"
" 12550 ","2023-07-17 05:29:10","client-leave-wtp","Client a2:b7:02:17:2e:52 leaves WTP.","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12551 ","2023-07-17 05:29:03","DHCP6-SOLICIT","DHCP6 SOLICIT from client b4:b6:86:44:df:c8(00:00:00:00:00:00)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12552 ","2023-07-17 05:29:04","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.10 from client 82:52:18:fd:7b:ad","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12553 ","2023-07-17 05:29:07","client-ip-detected","Client c2:f3:53:52:fa:74 had an IP address detected (by DHCP packets).","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12554 ","2023-07-17 05:29:08","client-ip-detected","Client 52:28:77:5d:aa:1a had an IPv6 address detected (by NONE packets)","Public Works Public WiFi","PW_ConfRoom_AP"
" 12555 ","2023-07-17 05:29:20","DHCP-REQUEST","DHCP REQUEST for IP 172.17.0.45 from client 0c:43:f9:c4:b6:fd","Town Hall Public WiFi","Town Hall Planning Lobby"
" 12556 ","2023-07-17 05:29:26","DHCP6-SOLICIT","DHCP6 SOLICIT from client 3c:f0:11:cd:e3:26(e4:b9:7a:e6:8f:f2)","Town Hall Public WiFi","Town Hall Planning Lobby"
" 12557 ","2023-07-17 05:29:20","DHCP-ACK","DHCP ACK for IP 172.17.0.45 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 0c:43:f9:c4:b6:fd from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","Town Hall Public WiFi","Town Hall Planning Lobby"
" 12558 ","2023-07-17 05:29:32","client-authentication","Client 6e:54:81:78:92:26 authenticated.","HSPD Public WiFi","LEC Outdoor Parking Lot AP"
" 12559 ","2023-07-17 05:29:32","auth-resp","AP sent authentication response frame to client 6e:54:81:78:92:26","HSPD Public WiFi","LEC Outdoor Parking Lot AP"
" 12560 ","2023-07-17 05:29:32","reassoc-resp","AP sent reassociation response frame to client 6e:54:81:78:92:26","HSPD Public WiFi","LEC Outdoor Parking Lot AP"
" 12561 ","2023-07-17 05:29:35","DHCP6-SOLICIT","DHCP6 SOLICIT from client 54:8c:a0:06:b5:bd(54:8c:a0:06:b5:bd)","Fire Station 1 Public WiFi","FS1_UP_HallWay_AP"
" 12562 ","2023-07-17 05:29:32","auth-req","AP received authentication request frame from client 6e:54:81:78:92:26","HSPD Public WiFi","LEC Outdoor Parking Lot AP"
" 12563 ","2023-07-17 05:29:32","reassoc-req","AP received reassociation request frame from client 6e:54:81:78:92:26","HSPD Public WiFi","LEC Outdoor Parking Lot AP"
" 12564 ","2023-07-17 05:29:52","client-ip-detected","Client 6e:54:81:78:92:26 had an IP address detected (by IP packets).","HSPD Public WiFi","LEC Outdoor Parking Lot AP"
" 12565 ","2023-07-17 05:30:04","client-ip-detected","Client c2:f3:53:52:fa:74 had an IP address detected (by DHCP packets).","Fire Station 2 Public WiFi","FS2_Outside_Back_AP"
" 12566 ","2023-07-17 05:30:07","DHCP-ACK","DHCP ACK for IP 172.17.1.43 from server 172.17.0.254 with MAC 00:09:0f:09:00:12 for client 78:80:38:9b:cf:4b from router 172.17.0.254 on subnet 255.255.240.0 with dns 8.8.4.4, 8.8.8.8","WWTP Public WiFi","WWTP_Warehouse_AP"
" 12567 ","2023-07-17 05:30:08","client-authentication","Client 0a:cc:46:c0:a6:47 authenticated.","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 12568 ","2023-07-17 05:30:08","client-authentication","Client 0a:cc:46:c0:a6:47 authenticated.","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 12569 ","2023-07-17 05:30:08","auth-req","AP received authentication request frame from client 0a:cc:46:c0:a6:47","Hunt Center Public WiFi","HuntCenter_Gym_AP"
" 12570 ","2023-07-17 05:30:08","assoc-req","AP received association request frame from client 0a:cc:46:c0:a6:47","Hunt Center Public WiFi","HuntCenter_Gym_AP"
